Date,Basin,Site,Access_Point,Species ,Length_mm,Mass_g,Method,Notes,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,61,2.8,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,4.1,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,61,2.8,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,2.9,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,114,17.2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,63,2.6,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,59,2.2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,63,2.9,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,67,2.6,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,61,2.7,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,56,1.7,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,68,3.7,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,45,1,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,54,1.8,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,55,2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,74,4.1,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,68,2.1,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,67,3.4,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,2.4,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,1.7,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,63,2.7,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,2.8,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,2.4,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,1.9,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,59,2.2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,2.3,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,54,1.8,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,66,3.2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,2.9,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,2.4,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,1.8,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,53,1.4,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,54,1.6,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,2.6,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,59,2.5,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,2.1,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,65,3.1,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,2.7,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,2.1,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,2.6,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,2.1,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,2.7,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,48,1.4,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,59,2.3,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,2.5,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,64,3,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,2.1,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,55,1.8,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,53,1.5,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,59,2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,65,1.7,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,61,2.5,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,2.2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,61,2.2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,56,2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,61,2.5,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,1.9,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,49,1.2,Practice Pass 1,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,112,16,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,114,17.1,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,2.1,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,2.7,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,59,2.1,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,63,2.7,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,59,2.3,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,2.2,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,2.8,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,118,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,59,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,64,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,53,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,54,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,55,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,65,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,56,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,54,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,55,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,72,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,65,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,54,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,68,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,54,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,66,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,56,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,66,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,76,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,53,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,61,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,61,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,70,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,123,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,59,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,61,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,59,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,53,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,55,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,70,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,55,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,60,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,48,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,63,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,55,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,55,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,64,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,140,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,78,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,62,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,63,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,63,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,63,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,63,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,53,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,54,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,53,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,58,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,52,,Practice Pass 2,,,,,
7/23/24,Big Hole ,Trapper- Lower,"45.62294, -112.69714",BRN,57,,Practice Pass 2,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,449,876,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,253,168.5,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,277,261.7,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,284,297.9,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,256,194.6,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,368,515.1,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,397,660.5,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,288,301,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,255,203.4,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,248,186.4,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,264,218.6,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,229,147,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,275,211.6,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,255,191.9,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,283,252.5,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,68,3.4,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,69,3.9,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,68,4,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,68,3.7,Spot Shock,,,,,
7/23/24,Beaverhead,Grasshopper - Bannack,"45.1553, -112.97884",BRN,67,3.4,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,229,156.4,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,254,186.9,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,265,206.5,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,259,209.5,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,191,85,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,204,94,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,200,103,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,201,92.1,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,191,80.7,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,190,83.9,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,181,73.5,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,183,73.2,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,238,152.6,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,200,87.5,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,175,67.5,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,222,129.5,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,178,71.6,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,222,131.6,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,183,82.5,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,179,71.1,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,232,145.4,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,182,171.1,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,184,80.5,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,266,240.5,Spot Shock,,,,,
7/23/24,Beaverhead,Blacktail,"45.22365, -112.63726",BRN,285,261.4,Spot Shock,,,,,
7/24/24,Beaverhead,Stone,"45.34266, -112.53586",BRN,90,8,Spot Shock,,,,,
7/24/24,Beaverhead,Stone,"45.34266, -112.53586",BRN,68,3.4,Spot Shock,,,,,
7/24/24,Beaverhead,Stone,"45.34266, -112.53586",BRN,76,5.8,Spot Shock,,,,,
7/24/24,Beaverhead,Stone,"45.34266, -112.53586",BRN,74,4.4,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,74,5.1,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,68,3.5,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,70,4.8,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,67,3.2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,64,3.2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,173,68.8,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,94,10.8,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,77,5.3,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,208,125.1,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,203,102,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,193,100.5,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,215,131,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,176,74.9,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,69,3.6,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,185,81.4,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,178,73.5,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,182,81.5,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,70,4.1,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,70,4,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,68,3.5,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,70,3.8,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,78,5.2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,64,3.1,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,71,4.2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,68,4.1,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,76,5.3,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,54,2.1,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,66,3.1,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,195,99.7,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,68,3.2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,75,4.4,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,74,4.5,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,88,7.8,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,65,2.6,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,66,3.1,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,81,6,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,69,3.7,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,78,5.5,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,71,3.5,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,65,3.1,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,62,2.6,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,55,2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,181,81,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,85,7.9,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,66,3.2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,66,3.4,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,67,3.4,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,77,5.2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,71,4.1,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,85,7.2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,74,4.9,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,72,4.3,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,56,1.6,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,73,4.2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,63,2.8,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,73,4.2,Spot Shock,,,,,
7/24/24,Ruby,Mill,"45.46267, -112.28611",BRN,58,2.1,Spot Shock,,,,,
7/24/24,Ruby,Silver Springs,"45.40036, -112.19125",RBT,62,3.2,Spot Shock,,,,,
7/24/24,Ruby,Silver Springs,"45.40036, -112.19125",RBT,72,7.3,Spot Shock,,,,,
7/24/24,Ruby,Silver Springs,"45.40036, -112.19125",RBT,73,4.7,Spot Shock,,,,,
7/24/24,Ruby,Silver Springs,"45.40036, -112.19125",RBT,76,4.9,Spot Shock,,,,,
7/24/24,Ruby,Silver Springs,"45.40036, -112.19125",RBT,71,3.9,Spot Shock,,,,,
7/24/24,Ruby,Silver Springs,"45.40036, -112.19125",RBT,63,2.6,Spot Shock,,,,,
7/24/24,Ruby,Silver Springs,"45.40036, -112.19125",RBT,58,2.4,Spot Shock,,,,,
7/24/24,Ruby,Silver Springs,"45.40036, -112.19125",BRN,83,6.5,Spot Shock,,,,,
