Date,Basin,Site,Access_Point,Reach Length_mm,Species ,Length_mm,Mass_g,Pass,Recap,Notes,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,88,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,82,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,81,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,76,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,73,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,43,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,72,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,74,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,74,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,59,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,68,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,93,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,59,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,69,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,68,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,74,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,76,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,60,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,59,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,50,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,66,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,53,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,53,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,79,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,62,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,73,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,55,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,56,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,44,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,75,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,109,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,74,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,103,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,84,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,94,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,95,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,91,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,75,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,103,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,88,,2,R,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,89,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,89,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,65,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,61,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,57,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,80,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,47,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,65,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,49,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,61,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,74,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,50,,2,,,
10/17/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,43,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,99,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,188,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,89,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,156,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,182,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,96,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,71,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,76,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,106,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,89,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,89,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,92,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,128,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,89,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,131,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,79,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,84,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,105,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,89,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,101,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,89,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,108,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,90,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,70,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,93,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,68,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,121,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,105,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,93,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,121,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,108,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,85,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,185,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,113,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,100,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,71,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,80,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,92,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,65,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,124,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,115,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,75,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,125,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,116,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,76,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,80,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,89,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,69,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,78,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,91,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,106,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,93,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,86,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,129,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,76,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,121,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,104,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,95,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,77,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,76,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,78,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,103,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,66,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,80,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,80,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,79,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,165,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,204,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,118,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,98,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,109,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,188,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,93,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,94,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,RBT,79,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,91,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,102,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,86,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,72,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,88,,2,R,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,98,,2,,,
10/17/24,Big Hole,Salmon Fly,"45.62416, -112.68565",200,BRN,84,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,86,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,99,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,78,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,65,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,60,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,78,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,75,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,99,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,70,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,66,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,170,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,112,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,85,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,67,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,78,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,58,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,97,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,85,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,119,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,80,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,67,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,83,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,93,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,90,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,94,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,65,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,70,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,89,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,85,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,75,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,88,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,80,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,73,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,91,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,101,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,89,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,63,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,76,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,86,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,89,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,89,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,73,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,92,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,86,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,90,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,95,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,98,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,83,,2,R,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,91,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,67,,2,,,26
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,76,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,66,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,BRN,82,,2,,,
10/17/24,Big Hole,Browns Bridge,"45.54467, -112.69304",200,RBT,62,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,49,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,114,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,126,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,103,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,130,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,121,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,116,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,116,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,108,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,114,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,68,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,85,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,131,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,109,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,112,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,111,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,92,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,103,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,102,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,76,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,104,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,81,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,114,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,71,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,82,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,102,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,97,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,90,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,89,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,72,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,90,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,75,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,96,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,RBT,119,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,80,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,106,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,RBT,75,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,69,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,120,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,73,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,91,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,90,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,182,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,92,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,106,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,114,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,126,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,105,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,88,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,118,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,79,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,86,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,99,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,122,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,100,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,85,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,89,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,105,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,89,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,90,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,73,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,79,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,80,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,83,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,68,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,84,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,115,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,RBT,83,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,88,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,115,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,94,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,106,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,88,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,103,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,101,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,RBT,141,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,96,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,94,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,112,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,85,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,101,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,RBT,103,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,83,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,81,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,84,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,218,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,74,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,75,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,76,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,124,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,120,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,105,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,110,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,123,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,103,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,72,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,67,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,85,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,123,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,85,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,97,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,64,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,69,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,82,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,83,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,105,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,RBT,141,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,83,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,87,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,94,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,122,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,72,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,76,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,78,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,123,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,62,,2,R,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,RBT,84,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,59,,2,R,,
